"row_id","x","y","z","Mvir","Mtot"
15220,16.2978,7.3938,9.8933,15807000000,16117000000
15221,32.9171,11.4885,4.9212,15807000000,15807000000
15222,36.5417,29.9493,8.9417,15807000000,16271000000
15223,32.6197,16.5706,10.7235,15807000000,38742000000
15224,32.5779,21.062,4.843,15807000000,18596000000
15225,20.7088,37.0211,10.2465,15807000000,15962000000
15226,9.9071,33.183,32.2777,15807000000,22470000000
15227,37.5299,25.2217,2.0218,15807000000,15962000000
15228,35.183,37.7393,25.0796,15807000000,16271000000
15229,20.9349,32.6473,8.7982,15807000000,19991000000
15230,25.2561,34.3647,4.3235,15807000000,17666000000
15231,15.3956,27.8328,17.7775,15807000000,15807000000
15232,9.9974,20.0389,14.3718,15807000000,22315000000
15233,9.7044,19.6634,14.0414,15807000000,79653000000
15234,27.8663,14.7278,26.0674,15807000000,15807000000
15235,23.2817,2.957,10.3162,15807000000,16736000000
15236,16.3444,13.3223,10.4934,15807000000,16117000000
15237,28.9351,21.039,18.8833,15807000000,20766000000
15238,25.7782,10.8854,15.4423,15807000000,15807000000
15239,27.2243,4.3095,2.7575,15807000000,16271000000
15240,39.7927,24.7505,3.256,15807000000,15807000000
15241,39.0611,22.5887,13.0281,15807000000,15962000000
15242,34.9729,16.349,5.9965,15807000000,15807000000
15243,0.639,22.5012,33.2684,15807000000,15807000000
15244,9.8324,10.9017,11.1536,15807000000,46490000000
15245,3.9658,2.8748,24.4509,15807000000,26344000000
15246,31.7239,38.5071,19.8609,15807000000,37657000000
15247,29.9669,37.2159,21.4206,15807000000,15807000000
15248,24.1081,35.0357,5.7839,15807000000,118240000000
15249,27.5658,20.4917,17.2194,15807000000,17046000000
15250,38.7472,9.3873,10.2098,15807000000,16581000000
15251,14.4429,39.009,33.8669,15807000000,17666000000
15252,26.5446,26.0166,36.4415,15807000000,149700000000
15253,16.3077,21.311,39.3273,15807000000,17046000000
15254,7.8752,12.7624,13.5725,15807000000,15807000000
15255,8.938,4.0034,8.0346,15807000000,16426000000
15256,4.5542,7.5018,28.8263,15807000000,15807000000
15257,17.9984,24.9742,23.3531,15807000000,15807000000
15258,25.9975,13.9101,4.7769,15807000000,23400000000
15259,38.5208,9.7703,10.8679,15807000000,29444000000
15260,39.3371,4.7941,21.1735,15807000000,15807000000
15261,36.2954,18.3349,26.8731,15807000000,15807000000
15262,32.4362,30.3203,24.9841,15807000000,22160000000
15263,30.8188,37.4012,27.1397,15807000000,15807000000
15264,2.3433,33.6807,20.0561,15807000000,17511000000
15265,6.8354,33.1901,14.3918,15807000000,15807000000
15266,16.7803,38.5103,33.202,15807000000,16426000000
15267,33.3178,25.4544,36.9112,15807000000,15962000000
15268,39.3219,9.9228,34.2898,15807000000,16117000000
15269,36.119,0.0933,31.4673,15807000000,38432000000
15270,12.6718,24.1757,22.841,15807000000,16581000000
15271,9.4442,27.1386,12.7528,15807000000,16117000000
15272,14.2769,23.1479,39.366,15807000000,16736000000
15273,10.4501,11.5252,39.9157,15807000000,15807000000
15274,9.0334,0.2584,8.5917,15807000000,16117000000
15275,14.984,1.6367,24.832,15807000000,15807000000
15276,5.9315,30.1235,27.9,15807000000,17976000000
15277,13.6508,32.6342,14.5516,15807000000,20146000000
15278,16.1717,36.3559,0.8526,15807000000,16117000000
15279,25.1412,37.6072,4.9935,15807000000,15962000000
15280,29.7292,7.8351,37.2015,15807000000,15807000000
15281,5.2738,27.7183,23.2334,15807000000,17666000000
15282,33.2646,21.2776,39.0593,15807000000,16271000000
15283,33.6675,13.569,35.476,15807000000,15962000000
15284,14.0363,23.914,36.856,15807000000,33008000000
15285,9.4881,11.2617,11.7223,15807000000,19836000000
15286,14.6502,3.4062,8.9517,15807000000,15807000000
15287,23.8225,12.0366,8.4311,15807000000,159150000000
15288,22.6678,7.6539,1.7672,15807000000,15807000000
15289,3.925,27.8015,19.2452,15807000000,56873000000
15290,10.7734,28.2865,19.7607,15807000000,15807000000
15291,9.8445,24.3449,21.5629,15807000000,643270000000
15292,10.4287,27.7986,30.4686,15807000000,15962000000
15293,2.378,22.0276,13.7991,15807000000,16117000000
15294,6.5821,24.3866,5.624,15807000000,18131000000
15295,27.3796,22.9461,11.5059,15807000000,17976000000
15296,16.8741,20.7596,11.728,15807000000,15807000000
15297,30.885,21.5817,24.9515,15807000000,15807000000
15298,18.46,31.2123,18.4965,15807000000,16271000000
15299,24.818,17.9391,18.8186,15807000000,30838000000
15300,35.3491,11.1183,2.0664,15807000000,16581000000
15301,32.0738,24.733,29.4011,15807000000,15807000000
15302,6.617,30.543,28.9485,15807000000,16426000000
15303,7.9692,26.9265,22.2196,15807000000,17976000000
15304,11.9703,27.4451,29.8022,15807000000,15962000000
15305,6.6669,1.7939,14.418,15807000000,15962000000
15306,0.4352,24.9321,22.6492,15807000000,16581000000
15307,12.9995,26.6354,26.0233,15807000000,16117000000
15308,14.0106,16.1351,30.3956,15807000000,16117000000
15309,36.9063,8.0232,5.3763,15807000000,15807000000
15310,39.7741,16.1582,25.2116,15807000000,15807000000
15311,35.0727,24.9533,27.0467,15807000000,15807000000
15312,36.202,31.9597,2.8388,15807000000,16426000000
15313,38.149,32.0548,29.0063,15807000000,15962000000
15314,6.8258,32.9141,30.9947,15807000000,17511000000
15315,1.4292,36.8267,20.455,15807000000,15807000000
15316,22.9964,31.5296,13.3786,15807000000,587010000000
15317,32.8445,38.8208,35.3268,15807000000,15807000000
15318,32.3053,12.3861,36.1352,15807000000,222220000000
15319,13.1548,24.6535,38.0728,15807000000,17976000000
15320,12.8982,25.9252,33.7523,15807000000,16426000000
15321,18.0767,18.5084,28.409,15807000000,15962000000
15322,23.8686,12.8027,6.5757,15807000000,16117000000
15323,28.2477,15.2929,3.2166,15807000000,15807000000
15324,9.2226,22.354,13.5712,15807000000,17046000000
15325,7.4111,30.1152,15.5041,15807000000,15807000000
15326,14.0728,30.4149,13.9557,15807000000,16117000000
15327,29.7182,17.5123,2.2336,15807000000,15807000000
15328,24.6193,24.4929,22.112,15807000000,15962000000
15329,20.1297,12.5828,8.4512,15807000000,20456000000
15330,12.9272,34.7459,4.5648,15807000000,15962000000
15331,23.7987,35.0877,6.4177,15807000000,1230900000000
15332,7.3835,33.1826,31.9098,15807000000,6772300000000
15333,13.1651,38.6587,34.244,15807000000,15807000000
15334,39.5692,36.5905,39.8181,15807000000,18441000000
15335,31.9139,15.0295,28.3895,15807000000,16426000000
15336,31.9238,20.3601,5.0359,15807000000,15807000000
15337,32.0451,35.6352,3.4997,15807000000,16117000000
15338,13.8181,27.4732,12.3393,15807000000,16271000000
15339,10.6849,6.6435,39.9977,15807000000,15807000000
15340,5.6369,23.669,15.9563,15807000000,17046000000
15341,24.1665,8.8299,2.1704,15807000000,16117000000
15342,28.2582,2.7657,4.51,15807000000,16271000000
15343,31.4384,8.539,8.4497,15807000000,15807000000
15344,34.4087,23.7858,27.4265,15807000000,16736000000
15345,34.5198,30.6318,18.5439,15807000000,15807000000
15346,1.5532,35.7046,30.9224,15807000000,16271000000
15347,37.5864,6.8623,10.4082,15652000000,15962000000
15348,38.2608,29.1273,30.8592,15652000000,15652000000
15349,37.5056,27.6389,20.3209,15652000000,15652000000
15350,0.6344,37.3831,19.8151,15652000000,17511000000
15351,9.0919,18.8044,3.1969,15652000000,15652000000
15352,10.0461,23.5188,12.9792,15652000000,18596000000
15353,27.6666,27.4014,1.2786,15652000000,15962000000
15354,18.4013,16.4738,12.419,15652000000,16271000000
15355,22.1158,19.6407,21.399,15652000000,28049000000
15356,19.1381,23.0423,27.8451,15652000000,30373000000
15357,24.2144,10.7611,22.9014,15652000000,25569000000
15358,18.7109,0.6454,23.7831,15652000000,15652000000
15359,20.7612,12.1429,8.2611,15652000000,19061000000
15360,39.7073,12.7824,23.6895,15652000000,15962000000
15361,34.0049,29.2186,38.002,15652000000,15652000000
15362,30.6201,24.6012,33.4821,15652000000,15807000000
15363,10.7625,19.4794,3.5591,15652000000,15652000000
15364,18.6381,19.0546,29.0042,15652000000,16117000000
15365,27.6877,20.2833,18.1894,15652000000,16271000000
15366,25.2671,0.7679,28.5903,15652000000,15652000000
15367,24.49,7.8015,12.6192,15652000000,15962000000
15368,6.9635,11.2317,9.878,15652000000,15962000000
15369,9.3871,4.2358,13.2553,15652000000,16891000000
15370,5.1856,21.2706,19.3152,15652000000,15652000000
15371,4.6248,31.1349,17.3631,15652000000,15962000000
15372,3.0305,16.5511,33.0733,15652000000,15807000000
15373,14.8872,5.0384,9.5972,15652000000,81977000000
15374,10.4807,3.7819,8.6597,15652000000,15652000000
15375,1.4414,11.1329,19.5831,15652000000,15962000000
15376,7.1342,25.8974,23.5178,15652000000,15962000000
15377,3.5992,27.1883,20.4633,15652000000,19371000000
15378,32.6747,15.7361,10.5023,15652000000,15807000000
15379,9.3484,27.8847,29.7289,15652000000,15807000000
15380,28.5187,18.9755,7.9748,15652000000,15652000000
15381,27.6727,27.9437,29.6098,15652000000,15652000000
15382,27.0053,16.1517,15.924,15652000000,15652000000
15383,5.4294,29.9421,31.2107,15652000000,16117000000
15384,8.4708,25.1815,21.1652,15652000000,16426000000
15385,10.5947,27.4908,29.6556,15652000000,16117000000
15386,27.2541,23.0447,11.5725,15652000000,44165000000
15387,26.8961,18.2548,0.7234,15652000000,17201000000
15388,20.6208,27.4897,28.5031,15652000000,15652000000
15389,16.4733,23.5902,35.8914,15652000000,16271000000
15390,8.1984,21.6001,39.0727,15652000000,15652000000
15391,13.9839,15.355,1.7,15652000000,15652000000
15392,10.7788,4.3771,27.428,15652000000,15807000000
15393,3.71,16.3627,18.2497,15652000000,32078000000
15394,2.6226,27.2235,29.8471,15652000000,16117000000
15395,23.841,33.9324,2.757,15652000000,16117000000
15396,32.9085,23.6876,36.025,15652000000,45560000000
15397,27.1827,17.2929,33.9695,15652000000,16891000000
15398,21.5661,35.7098,9.1211,15652000000,15652000000
15399,20.6077,33.7535,8.6666,15652000000,16117000000
15400,12.1588,35.1432,33.0264,15652000000,19991000000
15401,31.7495,9.4594,34.6664,15652000000,15652000000
15402,14.7707,25.9715,24.0604,15652000000,16426000000
15403,29.4984,25.226,2.4937,15652000000,15652000000
15404,28.2012,16.7124,22.0634,15652000000,15962000000
15405,21.0252,5.7539,32.3128,15652000000,15652000000
15406,7.4939,30.4273,38.332,15652000000,15652000000
15407,23.1876,0.1097,7.1813,15652000000,16891000000
15408,32.9147,30.8489,33.4749,15652000000,18441000000
15409,35.3716,8.2929,37.8782,15652000000,15807000000
15410,15.1877,18.2579,32.3837,15652000000,15652000000
15411,7.4582,9.9338,14.4213,15652000000,16736000000
15412,39.7586,30.7275,0.1517,15652000000,15962000000
15413,7.1838,32.1507,11.5083,15652000000,16736000000
15414,15.6822,33.7741,22.7202,15652000000,15807000000
15415,6.1012,21.6673,24.0522,15652000000,19681000000
15416,3.6844,23.7524,15.789,15652000000,15652000000
15417,14.8405,25.3328,22.6071,15652000000,18906000000
15418,12.9979,19.9472,12.6524,15652000000,15807000000
15419,0.137,30.7464,13.3519,15652000000,15807000000
15420,34.6527,32.8601,35.3127,15652000000,15652000000
15421,37.8687,3.8465,11.0734,15652000000,22935000000
15422,26.7601,9.7533,16.4392,15652000000,15807000000
15423,33.6496,1.2792,12.0011,15652000000,15962000000
15424,31.8817,25.6106,24.1377,15652000000,151560000000
15425,38.9885,29.4244,22.4954,15652000000,15807000000
15426,30.8972,14.0711,35.2497,15652000000,16426000000
15427,7.9984,28.1218,25.771,15652000000,15652000000
15428,29.5929,16.1812,7.438,15652000000,15962000000
15429,7.6567,0.5788,9.4803,15652000000,15652000000
15430,7.6854,24.6838,21.7425,15652000000,15807000000
15431,5.3844,26.8832,21.9774,15652000000,15807000000
15432,5.226,28.0509,25.2098,15652000000,18441000000
15433,14.5383,16.2169,25.4608,15652000000,15807000000
15434,15.6123,21.832,22.469,15652000000,38742000000
15435,11.0032,39.0686,30.4777,15652000000,15807000000
15436,10.5498,34.9605,14.6055,15652000000,15652000000
15437,13.0238,39.1962,33.7423,15652000000,19216000000
15438,13.9897,38.7274,37.1121,15652000000,15962000000
15439,36.3827,28.256,37.5555,15652000000,16426000000
15440,32.9858,14.9007,31.9932,15652000000,15652000000
15441,39.4013,35.303,0.0966,15652000000,15652000000
15442,28.2868,33.1071,2.8222,15652000000,20766000000
15443,28.1018,20.5872,17.8657,15652000000,32853000000
15444,36.4302,4.7899,5.3344,15652000000,15807000000
15445,38.6878,9.1524,11.8279,15652000000,15652000000
15446,37.9237,9.2149,10.4258,15652000000,2886600000000
15447,3.7988,6.8893,37.0705,15652000000,17201000000
15448,10.0257,14.2044,13.0981,15652000000,16891000000
15449,28.4023,16.4921,2.5995,15652000000,16426000000
15450,20.8275,13.1427,9.4509,15652000000,36417000000
15451,19.1952,0.1084,6.4816,15652000000,15807000000
15452,38.1338,29.2508,10.298,15652000000,16117000000
15453,33.1172,16.6314,10.785,15652000000,23710000000
15454,1.178,21.2173,18.2287,15652000000,15652000000
15455,2.1136,16.2457,22.833,15652000000,15807000000
15456,13.8531,25.3933,24.4131,15652000000,15652000000
15457,2.9281,1.6795,2.8499,15652000000,15807000000
15458,8.9751,2.4112,7.7754,15652000000,19836000000
15459,24.6866,31.986,5.6115,15652000000,15807000000
15460,7.3479,34.0265,32.9537,15652000000,18441000000
15461,24.4768,3.1851,33.8661,15652000000,15652000000
15462,14.8862,23.2342,36.0133,15652000000,61057000000
15463,34.4676,12.6106,10.3139,15652000000,16271000000
15464,38.9053,30.9266,11.0796,15652000000,249190000000
15465,37.7119,22.046,14.9256,15652000000,15652000000
15466,31.3992,16.5226,2.3039,15652000000,15962000000
15467,36.7256,11.5872,1.2752,15497000000,15807000000
15468,34.1364,17.4115,12.6032,15497000000,4260800000000
15469,38.8169,29.5841,6.3549,15497000000,15652000000
15470,38.09,32.5995,19.1644,15497000000,15652000000
15471,3.606,31.6306,22.6328,15497000000,15962000000
15472,26.0104,6.1278,13.3612,15497000000,15652000000
15473,10.1024,29.0632,12.7519,15497000000,23865000000
15474,19.412,19.4807,14.242,15497000000,15497000000
15475,29.6013,21.3242,16.2605,15497000000,15652000000
15476,29.9781,15.1865,30.7753,15497000000,16117000000
15477,20.9921,12.324,9.1394,15497000000,32853000000
15478,30.5851,9.5523,8.0527,15497000000,16117000000
15479,26.7918,6.4262,4.1719,15497000000,16581000000
15480,4.3662,0.1278,21.9105,15497000000,28669000000
15481,1.9018,31.1423,29.4153,15497000000,15807000000
15482,0.3659,28.808,23.7661,15497000000,15497000000
15483,36.103,0.6673,38.5251,15497000000,15497000000
15484,27.8361,16.4336,32.8341,15497000000,15652000000
15485,15.8622,19.6921,39.4954,15497000000,15497000000
15486,4.7226,8.5141,2.5881,15497000000,15497000000
15487,0.2184,24.3995,22.9612,15497000000,17201000000
15488,10.078,23.9941,36.0442,15497000000,17666000000
15489,13.0502,3.7133,9.4578,15497000000,15807000000
15490,7.3922,22.4342,17.1242,15497000000,16891000000
15491,5.255,27.772,3.249,15497000000,16891000000
15492,23.4148,3.0143,10.202,15497000000,16891000000
15493,22.9567,2.0997,8.2509,15497000000,15807000000
15494,21.1704,12.3046,9.2166,15497000000,670380000000
15495,25.8834,14.0469,6.4166,15497000000,16891000000
15496,28.8906,14.571,1.0204,15497000000,15652000000
15497,27.8574,13.7879,0.947,15497000000,15807000000
15498,32.0275,7.8293,5.2238,15497000000,15497000000
15499,39.1092,24.872,3.5857,15497000000,16736000000
15500,39.579,32.542,15.9488,15497000000,15497000000
15501,19.3338,35.4366,6.8525,15497000000,15497000000
15502,29.0895,28.2391,35.3099,15497000000,15497000000
15503,12.8174,26.4209,31.596,15497000000,19526000000
15504,7.9942,1.3471,18.1672,15497000000,268560000000
15505,4.2953,9.0441,19.1713,15497000000,15652000000
15506,9.9627,16.8457,20.5673,15497000000,15652000000
15507,13.1325,26.0775,25.1589,15497000000,16117000000
15508,10.3522,19.732,13.8341,15497000000,216330000000
15509,29.6097,26.4849,2.49,15497000000,16271000000
15510,15.8529,19.4293,6.1668,15497000000,15497000000
15511,32.2674,29.9557,24.8533,15497000000,16581000000
15512,31.3159,17.253,17.2443,15497000000,15652000000
15513,38.8419,28.1474,5.4831,15497000000,15807000000
15514,34.7874,25.1929,26.8297,15497000000,15962000000
15515,32.7743,17.1756,10.2469,15497000000,15497000000
15516,33.7902,35.8789,4.8817,15497000000,15497000000
15517,31.5143,37.5488,16.3811,15497000000,17666000000
15518,6.498,36.9645,20.3762,15497000000,17511000000
15519,4.4697,33.2544,12.3174,15497000000,16736000000
15520,25.9077,13.1658,5.7201,15497000000,51139000000
15521,31.3391,2.2962,12.9639,15497000000,15962000000
15522,15.4283,30.9494,23.6684,15497000000,15652000000
15523,12.2381,17.5202,12.2696,15497000000,15652000000
15524,22.1849,25.2356,35.6398,15497000000,15807000000
15525,1.204,16.0752,34.8068,15497000000,26034000000
15526,0.7992,16.2038,36.8286,15497000000,15497000000
15527,6.1385,1.3382,3.291,15497000000,15497000000
15528,7.445,10.8144,9.064,15497000000,15807000000
15529,4.2356,7.0416,19.5576,15497000000,15807000000
15530,24.1286,34.5018,6.4998,15497000000,19371000000
15531,8.7263,33.269,32.1033,15497000000,20611000000
15532,37.1468,37.2191,37.067,15497000000,15652000000
15533,12.4242,27.5655,32.1729,15497000000,16891000000
15534,5.2102,12.968,8.2413,15497000000,15652000000
15535,9.6237,9.9385,12.2796,15497000000,33628000000
15536,30.9824,26.6658,18.0464,15497000000,15807000000
15537,28.3648,11.5051,18.4731,15497000000,15652000000
15538,26.7761,0.2822,28.5666,15497000000,15652000000
15539,23.5275,3.4057,9.464,15497000000,25260000000
15540,33.8796,2.9927,4.6485,15497000000,15497000000
15541,36.0319,12.4372,30.3507,15497000000,65551000000
15542,21.7597,5.1545,8.8938,15497000000,17046000000
15543,25.5267,11.3094,5.266,15497000000,16581000000
15544,31.4907,4.6597,5.3607,15497000000,15497000000
15545,33.1354,8.3291,17.6927,15497000000,15497000000
15546,36.7551,11.4147,25.641,15497000000,15497000000
15547,35.4055,18.9835,12.0354,15497000000,15652000000
15548,34.3801,17.7846,12.8743,15497000000,21540000000
15549,33.7616,21.6713,4.6309,15497000000,32233000000
15550,0.2196,0.0116,36.5393,15497000000,15652000000
15551,0.2773,1.0933,24.9325,15497000000,15497000000
15552,1.0521,28.9931,17.5524,15497000000,24175000000
15553,14.9352,24.1767,22.2421,15497000000,16581000000
15554,28.875,20.9813,18.0168,15497000000,20146000000
15555,21.0061,15.9833,20.5689,15497000000,15497000000
15556,20.8252,38.333,33.2104,15497000000,15807000000
15557,15.6899,25.8746,34.302,15497000000,15807000000
15558,12.492,25.1627,37.902,15497000000,15807000000
15559,24.7761,25.6431,31.5805,15497000000,16271000000
15560,16.1398,18.0849,36.9935,15497000000,15652000000
15561,2.1493,20.1979,23.3767,15497000000,16426000000
15562,13.6103,24.9892,35.9527,15497000000,51914000000
15563,25.6939,14.3863,37.442,15497000000,21850000000
15564,22.8877,24.3929,38.298,15497000000,15652000000
15565,20.2024,20.0923,38.3613,15497000000,15652000000
15566,37.7463,28.3835,36.5087,15497000000,15497000000
15567,12.3499,26.7692,32.2036,15497000000,53153000000
15568,23.2381,4.747,32.7872,15497000000,15497000000
15569,2.4646,13.1474,4.2542,15497000000,15497000000
15570,12.7902,8.7058,17.7234,15497000000,15497000000
15571,11.2981,10.1343,21.2159,15497000000,15497000000
15572,5.4234,28.8775,24.9242,15497000000,25105000000
15573,13.3946,26.2897,29.2978,15497000000,1281600000000
15574,11.5557,19.7036,1.2418,15497000000,15497000000
15575,24.8099,27.1556,9.8279,15497000000,16581000000
15576,33.4418,30.3472,25.5529,15497000000,17201000000
15577,33.5623,18.4949,0.2658,15497000000,15497000000
15578,18.8471,31.8953,17.9889,15497000000,15807000000
15579,22.6797,37.5051,8.2119,15497000000,22315000000
15580,14.4165,32.4382,6.0198,15497000000,15497000000
15581,35.2437,27.0778,33.519,15497000000,15652000000
15582,28.2224,8.7583,9.3306,15497000000,15652000000
15583,33.7528,17.4327,12.4411,15497000000,41996000000
15584,21.6463,30.4635,27.8331,15497000000,15807000000
15585,28.7386,18.3459,26.9357,15497000000,15497000000
15586,29.5094,6.5554,0.0156,15497000000,15652000000
15587,34.4257,3.3246,10.5783,15497000000,15652000000
15588,28.3282,22.8602,36.592,15497000000,15652000000
15589,6.3046,21.4407,34.3744,15497000000,15962000000
15590,1.7981,28.5118,16.9961,15497000000,50209000000
15591,18.1534,21.8486,2.2113,15497000000,15497000000
15592,0.4026,28.8938,17.5903,15497000000,24020000000
15593,25.9426,24.2362,9.8741,15497000000,15652000000
15594,6.5249,26.3605,23.7829,15497000000,16426000000
15595,28.4515,39.1702,30.4686,15497000000,15497000000
15596,6.1583,31.3456,28.4938,15497000000,16426000000
15597,26.7239,31.6204,11.387,15497000000,18751000000
15598,26.1388,35.3418,3.0147,15497000000,15497000000
15599,7.8054,33.582,31.6975,15497000000,18596000000
15600,11.2693,35.4133,33.1589,15497000000,165500000000
15601,13.6035,31.8351,31.903,15497000000,15807000000
15602,24.7138,36.2174,33.8116,15497000000,15497000000
15603,17.6158,8.9615,10.4948,15497000000,16117000000
15604,23.0122,0.1984,6.7389,15497000000,15652000000
15605,32.9126,24.2971,26.778,15497000000,15497000000
15606,22.0489,4.1639,8.5801,15342000000,15962000000
15607,16.4226,7.9199,10.0216,15342000000,15652000000
15608,33.5098,11.1441,2.459,15342000000,16426000000
15609,35.8697,10.9164,2.1199,15342000000,15652000000
15610,17.3128,23.9466,35.4704,15342000000,15497000000
15611,9.3565,13.1869,12.2839,15342000000,248720000000
15612,5.1111,4.28,18.1483,15342000000,15497000000
15613,5.3799,30.704,27.2474,15342000000,16271000000
15614,13.9514,30.6857,17.1456,15342000000,15342000000
15615,9.9733,19.478,14.1175,15342000000,24485000000
15616,23.0457,19.2369,21.0433,15342000000,158380000000
15617,10.2714,20.9688,0.5219,15342000000,15342000000
15618,9.3563,27.4241,13.1866,15342000000,16117000000
15619,27.1437,22.7515,24.0823,15342000000,17821000000
15620,24.355,35.1487,5.7207,15342000000,35642000000
15621,13.1285,39.9451,34.7071,15342000000,15962000000
15622,9.6214,32.7017,32.3018,15342000000,812020000000
15623,12.4477,35.6859,37.2603,15342000000,15342000000
15624,15.6753,33.9364,22.5475,15342000000,15962000000
15625,30.6167,33.7608,4.1171,15342000000,15962000000
15626,10.7454,37.5503,35.2969,15342000000,17666000000
15627,11.9351,37.0185,33.9295,15342000000,16271000000
15628,36.4027,34.6681,31.7245,15342000000,15497000000
15629,34.4342,23.9964,32.7671,15342000000,15497000000
15630,2.5698,11.0147,22.0172,15342000000,16426000000
15631,9.1202,9.7692,11.5076,15342000000,16271000000
15632,1.8024,3.4277,13.933,15342000000,15342000000
15633,7.2564,6.0062,20.4067,15342000000,15652000000
15634,1.6795,19.5856,21.9163,15342000000,15342000000
15635,6.943,15.9367,26.3692,15342000000,15807000000
15636,6.2264,27.5952,22.7609,15342000000,15652000000
15637,33.6199,2.2167,7.8308,15342000000,33783000000
15638,32.8182,28.1004,25.258,15342000000,20766000000
15639,34.8786,32.3017,29.7271,15342000000,15652000000
15640,7.9385,34.6686,27.742,15342000000,22160000000
15641,18.1779,30.6353,10.2838,15342000000,15497000000
15642,27.8555,20.4317,17.5289,15342000000,20920000000
15643,31.0192,0.2868,21.1212,15342000000,15342000000
15644,34.8933,8.7225,28.2648,15342000000,24795000000
15645,36.2197,16.6041,1.1232,15342000000,15497000000
15646,2.2668,26.3496,21.1154,15342000000,15652000000
15647,13.9798,24.6243,22.5832,15342000000,11944000000000
15648,6.4562,29.4061,13.9579,15342000000,19216000000
15649,6.3469,33.1141,32.1897,15342000000,16891000000
15650,19.3275,16.6777,26.0163,15342000000,15497000000
15651,28.4432,29.0777,29.7468,15342000000,15342000000
15652,27.1853,4.0868,30.4801,15342000000,33163000000
15653,36.6525,2.3437,6.4497,15342000000,15652000000
15654,39.853,13.1431,21.8326,15342000000,20611000000
15655,37.2205,1.7908,26.4803,15342000000,15342000000
15656,38.0551,1.2908,30.3206,15342000000,15342000000
15657,34.3726,19.4072,28.2939,15342000000,15342000000
15658,38.938,27.2045,5.8942,15342000000,26034000000
15659,21.0702,36.0813,5.8452,15342000000,17976000000
15660,25.582,19.4399,13.8149,15342000000,134200000000
15661,18.3129,25.3994,27.946,15342000000,15497000000
15662,22.905,23.7915,25.9432,15342000000,15342000000
15663,20.7212,13.3445,10.0869,15342000000,15962000000
15664,25.2796,9.2386,6.1461,15342000000,19371000000
15665,38.5708,23.7395,1.1863,15342000000,15342000000
15666,4.0917,29.9277,21.0189,15342000000,15652000000
15667,13.6855,25.1504,23.3489,15342000000,18131000000
15668,10.3077,22.6815,13.9115,15342000000,381530000000
15669,21.831,38.6289,32.3462,15342000000,350690000000
15670,31.7794,35.6046,35.5568,15342000000,15497000000
15671,17.2638,1.3702,33.3334,15342000000,15342000000
15672,14.2923,22.6967,36.5546,15342000000,15807000000
15673,4.9651,20.2005,34.6087,15342000000,15342000000
15674,2.6458,17.6837,35.234,15342000000,16271000000
15675,14.5698,1.1527,33.9115,15342000000,15342000000
15676,9.9342,17.0724,19.1,15342000000,16426000000
15677,9.3606,23.1535,13.3518,15342000000,15497000000
15678,11.1179,30.3349,14.9515,15342000000,15652000000
15679,23.6606,19.0953,22.3244,15342000000,20456000000
15680,19.6893,13.3674,25.4627,15342000000,15497000000
15681,33.5217,11.5385,9.5326,15342000000,24330000000
15682,35.0482,3.3159,9.1903,15342000000,16581000000
15683,32.0524,13.7974,19.1346,15342000000,23865000000
15684,1.2225,23.2018,5.2728,15342000000,15342000000
15685,10.0429,28.25,7.1287,15342000000,68340000000
15686,10.3922,30.0872,3.8632,15342000000,15342000000
15687,16.3243,16.9399,11.563,15342000000,15497000000
15688,29.2997,29.1571,25.4128,15342000000,15497000000
15689,26.2658,13.7629,21.091,15342000000,15497000000
15690,24.0015,0.1097,11.0066,15342000000,15342000000
15691,2.7277,26.0389,31.7278,15342000000,16117000000
15692,0.5941,28.1466,16.579,15342000000,18286000000
15693,12.2982,25.0158,22.0595,15342000000,16117000000
15694,24.7479,14.9275,7.1355,15342000000,15807000000
15695,32.4311,14.3651,13.2317,15342000000,15652000000
15696,4.917,10.1937,30.4594,15342000000,16736000000
15697,3.2875,25.8538,28.6496,15342000000,15342000000
15698,8.0085,28.1938,17.3693,15342000000,15342000000
15699,15.0719,24.3156,22.2784,15342000000,20146000000
15700,8.8007,31.5174,8.423,15342000000,15342000000
15701,20.6019,37.6577,10.447,15342000000,15807000000
15702,10.5305,35.0439,33.2114,15342000000,25105000000
15703,34.0057,10.2625,38.7913,15342000000,15962000000
15704,13.2596,22.9527,38.0496,15342000000,20920000000
15705,17.2457,20.8371,32.052,15342000000,15342000000
15706,9.927,29.9437,32.8705,15342000000,15497000000
15707,10.1351,1.7426,34.5345,15342000000,15497000000
15708,5.7722,2.8438,39.0293,15342000000,15342000000
15709,10.1709,12.9101,12.1139,15342000000,21850000000
15710,4.725,23.7383,16.6062,15342000000,16271000000
15711,9.0771,37.9403,24.8402,15342000000,15342000000
15712,28.1353,34.919,7.0811,15342000000,15652000000
15713,33.3381,31.3032,33.496,15342000000,56873000000
15714,38.7529,37.2113,35.1331,15342000000,15497000000
15715,34.1638,4.3737,37.8869,15342000000,15342000000
15716,10.572,25.0403,35.4142,15342000000,15652000000
15717,0.6944,9.6637,34.4889,15342000000,15342000000
15718,12.0477,3.3273,3.7031,15342000000,15652000000
15719,0.0427,1.0721,10.9589,15342000000,15497000000
15720,0.0855,22.3661,22.8709,15342000000,15497000000
15721,21.1773,11.1269,8.9328,15342000000,15497000000
15722,21.7398,6.8153,1.4401,15342000000,15342000000
15723,27.7474,2.1181,3.7642,15342000000,15342000000
