"row_id","x","y","z","Mvir","Mtot"
311,49.5959,216.7139,163.5603,1050400000000,1097200000000
312,49.0094,194.9442,78.9857,1045600000000,1765500000000
313,49.7299,206.8,0.4305,1043400000000,1049900000000
314,49.1106,156.5592,24.8909,1042000000000,1062600000000
315,49.8807,52.6908,105.4917,1036000000000,1089300000000
316,49.3932,194.5861,199.9715,1033900000000,1049300000000
317,49.0024,48.5378,23.8714,1032700000000,1100400000000
318,49.7436,88.8789,169.4295,1032500000000,1053500000000
319,49.0538,97.0413,196.9164,1030500000000,1035200000000
320,49.4207,212.8322,176.8022,1024300000000,5076500000000
321,49.7786,121.1088,21.1716,1022200000000,1042600000000
322,49.0209,162.0507,130.1368,1018900000000,2189500000000
323,49.3096,216.9416,190.1116,1015800000000,1064900000000
324,49.8598,227.5644,46.5759,1015500000000,1026200000000
325,49.3879,17.1394,31.8015,1014300000000,1025100000000
326,49.8342,100.2892,232.9876,1010100000000,1057600000000
327,49.1129,178.6752,80.0482,1009100000000,1041500000000
328,49.3688,75.9263,188.2002,1004800000000,1018700000000
329,49.6315,176.1643,81.0113,997830000000,1002000000000
330,49.9131,232.5787,214.2365,992870000000,1016900000000
331,49.943,201.0245,195.2977,991940000000,991940000000
332,49.5005,181.5091,216.2617,980160000000,999530000000
333,49.8847,176.541,72.4125,976440000000,1039200000000
334,49.6772,167.6056,85.9428,975510000000,1404000000000
335,49.9149,40.7878,74.9089,971480000000,979540000000
336,49.8772,231.0051,213.0583,970400000000,1016700000000
337,49.1234,43.6421,80.3551,967920000000,972880000000
338,49.333,0.4907,237.3179,964360000000,964360000000
339,49.623,82.513,111.2822,953510000000,975360000000
340,49.2279,173.0434,235.1724,952580000000,953660000000
341,49.201,119.4106,201.8004,949480000000,950560000000
342,49.2561,164.6363,93.1364,948700000000,4133900000000
343,49.5705,128.641,221.8709,948240000000,975980000000
344,49.3198,188.1524,95.8911,947930000000,957230000000
345,49.2369,216.9998,246.091,940180000000,974740000000
346,49.4851,216.2724,70.5552,938790000000,943280000000
347,49.4474,186.6255,179.7071,938320000000,939100000000
348,49.041,84.0392,58.0018,938010000000,1268700000000
349,49.0884,157.7242,0.335,935690000000,946840000000
350,49.9811,44.5332,14.6621,933360000000,955210000000
351,49.7878,198.3961,246.6929,931350000000,1029900000000
352,49.6873,136.1334,175.1848,924220000000,927630000000
353,49.2362,130.3482,117.9303,920190000000,924530000000
354,49.9637,229.7274,200.7699,919420000000,919420000000
355,49.0984,86.6811,188.4061,918950000000,2129500000000
356,49.0254,48.5861,26.5308,915230000000,936460000000
357,49.9773,103.0304,232.9809,914150000000,920190000000
358,49.5105,192.8354,238.6774,908880000000,909500000000
359,49.337,203.0715,84.2119,906710000000,915230000000
360,49.4323,190.5895,202.0591,906090000000,954280000000
361,49.974,98.0421,90.2903,900980000000,908100000000
362,49.3589,37.4615,105.4018,897410000000,1040800000000
363,49.3693,208.811,243.1422,894000000000,908720000000
364,49.0536,226.4794,28.0032,892300000000,948550000000
365,49.5011,191.2409,176.7314,892140000000,892450000000
366,49.2027,165.0782,48.7512,887960000000,899740000000
367,49.4143,191.1961,109.8854,887800000000,903760000000
368,49.5702,157.3769,2.5122,884240000000,944680000000
